Comment ID,Positive,Negative,Neutral,Compound
elgrzax,0.0,0.0,1.0,0.0
elgrzva,0.0,0.36,0.64,-0.6705
elgqqpn,0.0,0.304,0.696,-0.5423
elgth0r,0.166,0.086,0.748,0.4404
elgr5zr,0.391,0.0,0.609,0.6974
elgtpea,0.086,0.091,0.823,-0.0258
elh01ev,0.162,0.18,0.659,-0.0772
elgvhe4,0.0,0.0,1.0,0.0
elgvqsd,0.0,0.0,1.0,0.0
elgscsn,0.166,0.131,0.704,0.1779
elgttru,0.0,0.0,1.0,0.0
elgwuou,0.275,0.376,0.349,-0.2856
elhzvae,0.222,0.0,0.778,0.25
elgqmi4,0.0,0.122,0.878,-0.2057
elgr71t,0.0,0.363,0.637,-0.8446
elh0dum,0.155,0.0,0.845,0.296
elgwarp,0.252,0.0,0.748,0.5719
elgtzhe,0.0,0.0,1.0,0.0
elh78q9,0.231,0.0,0.769,0.2023
elgt6m5,0.6,0.0,0.4,0.7184
elgtgyd,0.267,0.157,0.576,0.4751
elgyj01,0.0,0.0,1.0,0.0
elgvkui,0.0,0.0,1.0,0.0
elguatp,0.19,0.117,0.692,0.3348
elgtikz,0.0,0.0,1.0,0.0
elgtuj5,0.412,0.0,0.588,0.6369
elgq19w,0.0,0.0,1.0,0.0
elgt5l9,0.0,0.0,1.0,0.0
elgu81y,0.0,0.0,1.0,0.0
elgw60f,0.0,0.0,1.0,0.0
elgvrq4,0.0,0.0,1.0,0.0
elgsxd4,0.0,0.0,1.0,0.0
elgspuz,0.561,0.0,0.439,0.7506
elgtsjd,0.156,0.252,0.592,-0.6258
elgstcd,0.0,0.508,0.492,-0.4767
elguhy1,0.067,0.234,0.698,-0.8156
elgw2fo,0.0,0.338,0.662,-0.6808
elgv534,0.13,0.0,0.87,0.5423
elgw1fo,0.286,0.0,0.714,0.6808
elgtbzr,0.238,0.0,0.762,0.3612
elgu3pi,0.344,0.0,0.656,0.2732
elh35wc,0.087,0.164,0.749,-0.3506
elh1035,0.18,0.0,0.82,0.6705
elgwzzq,0.18,0.0,0.82,0.296
elhjb5l,0.0,0.0,1.0,0.0
elgtfp8,0.0,0.0,1.0,0.0
elgt9bs,0.0,0.0,1.0,0.0
elgtb0z,0.0,0.0,1.0,0.0
elgtgom,0.0,0.0,1.0,0.0
elh4dwn,0.159,0.142,0.699,0.3941
elgpr9h,0.0,0.0,1.0,0.0
elgzz1l,0.0,0.0,1.0,0.0
elgx5l4,0.0,0.0,1.0,0.0
elgtjmw,0.0,0.0,1.0,0.0
elgqd1t,0.0,0.0,1.0,0.0
elgqkrh,0.116,0.089,0.795,0.0516
elgtrar,0.0,0.289,0.711,-0.8384
elgtedq,0.0,0.131,0.869,-0.3089
elgs70p,0.157,0.255,0.588,-0.3597
elh1gmw,0.0,0.438,0.562,-0.5994
elgqsij,0.0,0.0,1.0,0.0
elgx9wk,0.0,0.0,1.0,0.0
elgu6h3,0.1,0.221,0.679,-0.5279
elgu4lm,0.105,0.175,0.72,-0.4005
elgsvud,0.0,0.0,1.0,0.0
elguk7e,0.126,0.163,0.711,-0.2263
elgq0ad,0.355,0.0,0.645,0.296
elguyu6,0.0,0.315,0.685,-0.3182
elgugnp,0.0,0.304,0.696,-0.5859
elgzut5,0.155,0.072,0.773,0.3612
elgtan6,0.128,0.133,0.739,-0.0258
elgustq,0.0,0.0,1.0,0.0
elgtnx7,0.0,0.0,1.0,0.0
elgwxe1,0.19,0.099,0.711,0.3182
elgwmi4,0.0,0.0,1.0,0.0
elgsaap,0.0,0.0,1.0,0.0
elgtkvi,0.0,0.0,1.0,0.0
elgscsg,0.0,0.0,1.0,0.0
elgtil9,0.0,0.0,1.0,0.0
elgu3yn,0.401,0.0,0.599,0.771
elgw9w5,0.073,0.0,0.927,0.2023
elgt9ej,0.0,0.22,0.78,-0.4767
elgw4pn,0.0,0.388,0.612,-0.9134
elgrozy,0.326,0.0,0.674,0.7003
elgxxrt,0.0,0.0,1.0,0.0
elgvnrt,0.0,0.0,1.0,0.0
elgtthd,0.436,0.161,0.403,0.4678
elgtufq,0.511,0.0,0.489,0.8885
elgvkuq,0.0,0.0,1.0,0.0
elgxbqt,0.0,0.277,0.723,-0.6808
elgvlpp,0.0,0.0,1.0,0.0
elguvyz,0.237,0.141,0.622,0.4033
elhdw34,0.0,0.0,1.0,0.0
elgwqle,0.0,0.0,1.0,0.0
elgx9b1,0.0,0.315,0.685,-0.6801
elgx294,0.0,0.0,1.0,0.0
elgtc44,0.512,0.0,0.488,0.6369
elgw3m1,0.115,0.107,0.779,0.0516
elgs95t,0.0,0.0,1.0,0.0
elgty7z,0.393,0.0,0.607,0.3804
elh6ggj,0.0,0.0,1.0,0.0
elgzz9a,0.246,0.197,0.557,0.1567
elgvcyr,0.175,0.15,0.675,0.25
elgsdt2,0.217,0.431,0.352,-0.5622
elgxsi9,0.0,0.265,0.735,-0.6072
elgx35n,0.268,0.391,0.341,-0.3498
elgytt5,0.0,0.0,1.0,0.0
elgq7ym,0.504,0.0,0.496,0.2584
elgw0wk,0.0,0.0,1.0,0.0
elgvper,0.031,0.0,0.969,0.1779
elgup7s,0.147,0.19,0.664,-0.228
elgtjyx,0.101,0.186,0.712,-0.483
elgtdeo,0.0,0.0,1.0,0.0
elgwjwc,0.0,0.306,0.694,-0.296
elgzrfc,0.259,0.0,0.741,0.4215
elgvdtz,0.161,0.076,0.762,0.2263
elgue6h,0.302,0.0,0.698,0.886
elgv9vx,0.0,0.0,1.0,0.0
elgw62c,0.0,0.524,0.476,-0.5106
elgw3n9,0.0,0.0,1.0,0.0
elgvkrz,0.0,0.0,1.0,0.0
elh085i,0.0,0.355,0.645,-0.296
elgxm59,0.0,0.0,1.0,0.0
elgxfl6,0.0,0.0,1.0,0.0
elgx7am,0.302,0.0,0.698,0.5994
elgynx1,0.087,0.201,0.712,-0.7777
elgxe98,0.0,0.0,1.0,0.0
elgvytb,0.0,0.0,1.0,0.0
elgx5m6,0.0,0.623,0.377,-0.5106
elh1ed3,0.109,0.4,0.491,-0.8271
elgxjf8,0.0,0.317,0.683,-0.7845
elgydyj,0.0,0.248,0.752,-0.91
em0xa15,0.0,0.289,0.711,-0.6908
em0xmja,0.0,0.087,0.913,-0.4199
em0w9hv,0.0,0.322,0.678,-0.6908
em0wnm8,0.119,0.288,0.593,-0.5542
em0wvys,0.0,0.224,0.776,-0.5362
em108i9,0.288,0.249,0.463,0.3612
em10zp2,0.07,0.107,0.823,-0.2263
em10mrk,0.0,0.0,1.0,0.0
em0xc80,0.148,0.0,0.852,0.3818
em10yin,0.0,0.0,1.0,0.0
em0w998,0.0,0.213,0.787,-0.6597
em10gzr,0.132,0.0,0.868,0.3802
em0w5vt,0.163,0.256,0.581,-0.5267
em11ooi,0.0,0.179,0.821,-0.5423
em0whhj,0.263,0.0,0.737,0.3612
em10o70,0.138,0.148,0.714,-0.0516
em11mpj,0.0,0.0,1.0,0.0
em0vfx1,0.24,0.2,0.56,0.1298
em0ya3c,0.209,0.0,0.791,0.5719
em10gey,0.0,0.126,0.874,-0.3804
em0yqwr,0.201,0.097,0.701,0.5574
em0xcei,0.0,0.0,1.0,0.0
em10s32,0.218,0.078,0.704,0.701
em0w1u8,0.0,0.0,1.0,0.0
em10iw1,0.0,0.283,0.717,-0.743
em11imk,0.023,0.097,0.88,-0.7717
em1084q,0.143,0.21,0.647,-0.3612
em118cr,0.041,0.197,0.762,-0.9711
em0zqxd,0.0,0.0,1.0,0.0
em11lvi,0.0,0.0,1.0,0.0
em0yl2r,0.0,0.0,1.0,0.0
em0wk1o,0.0,0.0,1.0,0.0
em0wyjq,0.0,0.11,0.89,-0.2755
em0y6tm,0.047,0.244,0.709,-0.7184
em104un,0.0,0.0,1.0,0.0
em117ra,0.0,0.174,0.826,-0.5859
em0y2qh,0.0,0.0,1.0,0.0
em0yblx,0.0,0.176,0.824,-0.418
em11v66,0.0,0.0,1.0,0.0
em12tki,0.124,0.146,0.73,-0.1122
em0y8u7,0.062,0.514,0.423,-0.9645
em0zwop,0.0,0.0,1.0,0.0
em0x1dd,0.0,0.115,0.885,-0.5423
em0wg5h,0.0,0.263,0.737,-0.8169
em0wivs,0.647,0.0,0.353,0.9396
em0xn2u,0.25,0.0,0.75,0.4588
em0xyck,0.0,0.294,0.706,-0.7958
em0y8ud,0.0,0.155,0.845,-0.296
em0yk9d,0.0,0.0,1.0,0.0
em0ys3q,0.138,0.0,0.862,0.4939
em10gv3,0.0,0.471,0.529,-0.836
em10kbu,0.0,0.0,1.0,0.0
em10m02,0.0,0.0,1.0,0.0
em115vm,0.144,0.0,0.856,0.7845
em11y1a,0.046,0.135,0.819,-0.5423
em10wu8,0.188,0.0,0.812,0.4588
em0yjco,0.091,0.148,0.76,-0.3599
em11f7i,0.0,0.0,1.0,0.0
em1asbc,0.206,0.191,0.604,0.5332
em0ylpd,0.0,0.0,1.0,0.0
em0x231,0.0,0.0,1.0,0.0
em0y2y7,0.0,0.0,1.0,0.0
em13omn,0.0,0.588,0.412,-0.6908
em0xmpg,0.254,0.0,0.746,0.5777
em10mlq,0.216,0.0,0.784,0.5267
em1276f,0.158,0.057,0.785,0.6281
em12gld,0.0,0.571,0.429,-0.3939
em19mj0,0.062,0.176,0.762,-0.5849
em1jj9e,0.078,0.224,0.698,-0.9762
em11p57,0.0,0.148,0.852,-0.689
em0y9pi,0.188,0.518,0.294,-0.6808
em0ybjy,0.234,0.0,0.766,0.7269
em17xig,0.093,0.134,0.773,-0.5954
em0y3zs,0.113,0.271,0.616,-0.8011
em10reb,0.0,0.0,1.0,0.0
em114xm,0.0,0.081,0.919,-0.3182
em13ar4,0.11,0.308,0.582,-0.7003
em10kq7,0.0,0.0,1.0,0.0
em0zk5w,0.0,0.403,0.597,-0.8313
em10zsh,0.164,0.381,0.455,-0.5255
em11jmy,0.0,0.535,0.465,-0.3182
em11om4,0.0,0.228,0.772,-0.5499
em0w8mn,0.178,0.211,0.61,-0.1779
em109vf,0.076,0.117,0.807,-0.3818
em0x9lg,0.0,0.0,1.0,0.0
em0xq77,0.249,0.0,0.751,0.5106
em0y1m6,0.0,0.0,1.0,0.0
em0yf3s,0.0,0.593,0.407,-0.8074
em100sy,0.172,0.33,0.498,-0.5423
em10hfk,0.261,0.0,0.739,0.5983
em10nop,0.0,0.0,1.0,0.0
em10tua,0.0,0.0,1.0,0.0
em12ry0,0.0,0.0,1.0,0.0
em13duj,0.15,0.267,0.583,-0.34
em18lgd,0.214,0.105,0.681,0.4261
em1a8yt,0.094,0.155,0.751,-0.9689
em1dzjl,0.237,0.288,0.475,-0.1363
em0umui,0.412,0.0,0.588,0.6808
em0yez9,0.319,0.132,0.549,0.6271
em10owc,0.105,0.075,0.82,0.2247
em11ogq,0.135,0.164,0.701,-0.1363
em10zx4,0.089,0.154,0.757,-0.6652
em116uj,0.098,0.165,0.737,-0.4404
em0wgmq,0.0,0.286,0.714,-0.6597
em0w8yr,0.0,0.224,0.776,-0.5994
em10a7w,0.0,0.277,0.723,-0.7579
em12grt,0.203,0.0,0.797,0.4215
em0vtv2,0.0,0.0,1.0,0.0
em0w5b8,0.108,0.328,0.564,-0.6486
em0wffn,0.227,0.0,0.773,0.5267
em0zcyl,0.0,0.0,1.0,0.0
em107p0,0.281,0.0,0.719,0.4101
em1098h,0.0,0.0,1.0,0.0
em10yek,0.0,0.0,1.0,0.0
em10pv5,0.196,0.0,0.804,0.4854
em0v6po,0.161,0.0,0.839,0.3612
em0x8n3,0.0,0.0,1.0,0.0
em0y43e,0.0,0.0,1.0,0.0
em0y6sq,0.0,0.0,1.0,0.0
em0zs2p,0.332,0.044,0.624,0.9359
em0zsyf,0.0,0.388,0.612,-0.9393
em104ad,0.184,0.161,0.655,0.1007
em107z2,0.111,0.329,0.561,-0.9325
em10cig,0.0,0.0,1.0,0.0
em10whw,0.241,0.0,0.759,0.4336
em115lb,0.0,0.855,0.145,-0.7096
em119g3,0.0,0.42,0.58,-0.5595
em138gr,0.197,0.0,0.803,0.4019
em18l90,0.0,0.343,0.657,-0.5719
em0zzlz,0.069,0.372,0.559,-0.8685
em10ol7,0.084,0.231,0.685,-0.633
em10z85,0.0,0.358,0.642,-0.9349
em114n0,0.115,0.335,0.55,-0.8625
em11b5a,0.095,0.131,0.774,-0.296
em11g5t,0.0,0.0,1.0,0.0
em15cft,0.121,0.171,0.708,-0.9266
em15wqp,0.068,0.255,0.677,-0.6808
em0y1ew,0.0,0.0,1.0,0.0
em12qyu,0.072,0.261,0.667,-0.8176
em19hwd,0.4,0.0,0.6,0.25
em1fess,0.06,0.056,0.884,0.0516
em10zwb,0.248,0.416,0.337,-0.7906
em11quf,0.0,0.157,0.843,-0.5994
em1l14d,0.0,0.0,1.0,0.0
em0yamo,0.28,0.0,0.72,0.7044
em0ymia,0.0,0.424,0.576,-0.7096
em0zdmv,0.0,0.0,1.0,0.0
em10pg5,0.112,0.548,0.34,-0.8738
em11x31,0.0,0.0,1.0,0.0
em17k7e,0.077,0.195,0.728,-0.8522
em10re7,0.0,0.0,1.0,0.0
em0y1mo,0.0,0.0,1.0,0.0
em0ynl1,0.207,0.419,0.373,-0.7397
em10sc4,0.451,0.0,0.549,0.6249
em1188q,0.0,0.0,1.0,0.0
em11h62,0.0,0.283,0.717,-0.836
em11kb2,0.2,0.0,0.8,0.3612
em16rdu,0.085,0.197,0.717,-0.5423
em1h53m,0.051,0.156,0.793,-0.6586
em1hw48,0.098,0.073,0.828,-0.1027
em10e5x,0.198,0.224,0.578,-0.0922
em10oti,0.131,0.126,0.743,0.0317
em0wdxg,0.0,0.15,0.85,-0.3535
em0wf1n,0.0,0.0,1.0,0.0
em0wgqk,0.0,0.0,1.0,0.0
em0wr6c,0.0,0.449,0.551,-0.7599
em0x98m,0.344,0.0,0.656,0.6369
em0xjdn,0.25,0.0,0.75,0.4588
em0zzjr,0.0,0.0,1.0,0.0
em100g4,0.0,0.245,0.755,-0.5994
em106v4,0.0,0.358,0.642,-0.5994
em10h56,0.0,0.466,0.534,-0.8875
em10hf7,0.0,0.0,1.0,0.0
em10jya,0.223,0.397,0.38,-0.4939
em10lwt,0.0,0.0,1.0,0.0
em10wu7,0.0,0.427,0.573,-0.7717
em10zat,0.0,0.247,0.753,-0.5574
em126um,0.329,0.0,0.671,0.5302
em0yc5a,0.0,0.0,1.0,0.0
em0zp4u,0.0,0.0,1.0,0.0
em16ppm,0.0,0.231,0.769,-0.6705
em0waoy,0.0,0.0,1.0,0.0
em0x0rk,0.0,0.481,0.519,-0.8823
em0xdc6,0.0,0.0,1.0,0.0
em0xmu8,0.0,0.0,1.0,0.0
em0xxkb,0.0,0.0,1.0,0.0
em0y4x9,0.306,0.29,0.403,0.0516
em0y784,0.0,0.0,1.0,0.0
em0y7ur,0.0,0.304,0.696,-0.5423
em0ylkt,0.155,0.165,0.68,-0.0516
em0zolz,0.0,0.364,0.636,-0.7433
em100a2,0.0,0.39,0.61,-0.4927
em10fyt,0.0,0.65,0.35,-0.919
em10iec,0.0,0.0,1.0,0.0
em10kfa,0.275,0.0,0.725,0.5859
em10lda,0.0,0.636,0.364,-0.5423
em10s0i,0.457,0.0,0.543,0.4949
em10w17,0.172,0.26,0.568,-0.4019
em110ul,0.427,0.0,0.573,0.802
em11n1b,0.17,0.0,0.83,0.5994
em12iqx,0.0,0.0,1.0,0.0
em11eyi,0.227,0.13,0.643,0.4342
em1402t,0.0,0.0,1.0,0.0
em0x8pb,0.541,0.0,0.459,0.7096
em108jo,0.0,0.0,1.0,0.0
em10tqk,0.071,0.13,0.799,-0.5889
em12qh5,0.111,0.344,0.545,-0.9081
em17c1d,0.102,0.069,0.829,0.7206
em10vcb,0.0,0.0,1.0,0.0
em11gn1,0.134,0.089,0.777,0.34
em1291g,0.286,0.0,0.714,0.4215
em18hyw,0.057,0.047,0.896,-0.1557
em0v8kv,0.105,0.093,0.802,0.0772
em0w31v,0.0,0.247,0.753,-0.3182
em0w6wf,0.168,0.231,0.602,-0.5423
em0w86h,0.162,0.275,0.563,-0.3818
em0xj7f,0.23,0.224,0.546,0.0258
em0xs84,0.303,0.076,0.622,0.8553
em0yahu,0.0,0.0,1.0,0.0
em0yhct,0.0,0.0,1.0,0.0
em0zr0h,0.229,0.198,0.574,0.1255
em0zw2a,0.145,0.21,0.645,-0.2023
em102we,0.0,0.15,0.85,-0.1513
em106x8,0.515,0.0,0.485,0.6486
em109jv,0.132,0.083,0.785,0.264
em10cjv,0.0,0.237,0.763,-0.5754
em10eiw,0.0,0.0,1.0,0.0
em10gt2,0.13,0.435,0.435,-0.7096
em10nh9,0.057,0.169,0.774,-0.5849
em10zsf,0.122,0.0,0.878,0.3612
em11b3b,0.0,0.623,0.377,-0.7156
em11xym,0.102,0.283,0.615,-0.6597
em12gxt,0.263,0.0,0.737,0.3612
em12qjr,0.0,0.0,1.0,0.0
em14o5y,0.0,0.423,0.577,-0.296
em14z9v,0.26,0.219,0.521,-0.0935
em1826m,0.162,0.0,0.838,0.4404
em18dx0,0.076,0.167,0.757,-0.4601
em2a4kx,0.153,0.118,0.73,0.8488
em10vrg,0.152,0.0,0.848,0.4588
em0z3z0,0.403,0.0,0.597,0.4019
em1b0z1,0.15,0.077,0.773,0.8573
em11jbq,0.0,0.0,1.0,0.0
em11l7i,0.059,0.231,0.71,-0.8658
em0y7lx,0.0,0.2,0.8,-0.6705
em12i67,0.218,0.292,0.49,-0.5647
em12p8x,0.243,0.174,0.583,0.8702
em17ruc,0.1,0.153,0.747,-0.4404
em1kp4v,0.105,0.0,0.895,0.4019
em0v5ni,0.0,0.263,0.737,-0.3595
em0vaw2,0.114,0.15,0.736,-0.2611
em0xed3,0.0,0.0,1.0,0.0
em0xhly,0.192,0.152,0.657,0.2023
em0xxju,0.0,0.0,1.0,0.0
em0xyc1,0.172,0.0,0.828,0.3612
em0y4ud,0.0,0.248,0.752,-0.5093
em0y5gq,0.0,0.384,0.616,-0.6808
em0y7cb,0.398,0.0,0.602,0.6486
em0y9b2,0.0,0.225,0.775,-0.4404
em0ywuf,0.0,0.211,0.789,-0.34
em0z6t9,0.0,0.31,0.69,-0.5574
em0zh4h,0.0,0.0,1.0,0.0
em0zqsy,0.284,0.0,0.716,0.7133
em0zrwn,0.0,0.333,0.667,-0.5423
em0zwkq,0.0,0.344,0.656,-0.2732
em1046x,0.0,0.268,0.732,-0.296
em109xq,0.0,0.311,0.689,-0.9023
em10h49,0.0,0.0,1.0,0.0
em10hse,0.174,0.0,0.826,0.2263
em10htd,0.0,0.0,1.0,0.0
em10i2p,0.0,0.0,1.0,0.0
em10jmv,0.0,0.374,0.626,-0.8004
em10u6o,0.0,0.744,0.256,-0.4404
em110qe,0.0,0.0,1.0,0.0
em11eg6,0.0,0.0,1.0,0.0
em11t2n,0.0,0.0,1.0,0.0
em12h4s,0.0,0.0,1.0,0.0
em12wtn,0.131,0.276,0.593,-0.8885
em14pf0,0.135,0.0,0.865,0.3612
em19kxs,0.0,0.0,1.0,0.0
em1d24i,0.0,0.0,1.0,0.0
em1hnei,0.221,0.205,0.574,0.0516
em1m0qr,0.159,0.156,0.685,0.0791
em2at44,0.022,0.063,0.915,-0.4423
em106g8,0.0,0.0,1.0,0.0
em0xoxp,0.078,0.326,0.596,-0.6429
em0yqy1,0.0,0.0,1.0,0.0
em15ozv,0.0,0.0,1.0,0.0
em1bcjj,0.09,0.072,0.838,-0.3945
em1e51v,0.0,0.295,0.705,-0.8638
em0yiya,0.138,0.192,0.67,-0.5267
em10g4t,0.0,0.486,0.514,-0.5829
em11534,0.354,0.212,0.434,0.7845
em12ab9,0.284,0.0,0.716,0.8519
em13jp0,0.103,0.175,0.722,-0.6072
em10m8b,0.203,0.209,0.588,-0.0258
em10u6f,0.0,0.0,1.0,0.0
em11c4z,0.0,0.321,0.679,-0.875
em0yel2,0.23,0.173,0.596,0.169
em1118d,0.274,0.158,0.569,0.3007
em156ev,0.1,0.26,0.64,-0.7197
em17za6,0.0,0.137,0.863,-0.6222
em0unta,0.0,0.261,0.739,-0.5467
em0vmh3,0.0,0.651,0.349,-0.6808
em0vq5r,0.116,0.074,0.81,0.3045
em0vrd6,0.127,0.268,0.605,-0.516
em0vsog,0.0,0.328,0.672,-0.7469
em0wh76,0.0,0.0,1.0,0.0
em0wmib,0.0,0.374,0.626,-0.658
em0wzu5,0.0,0.474,0.526,-0.4019
em0x0ca,0.253,0.418,0.33,-0.3612
em0x73t,0.0,0.0,1.0,0.0
em0x7zm,0.0,0.0,1.0,0.0
em0xhxq,0.0,0.128,0.872,-0.296
em0xn2n,0.0,0.304,0.696,-0.5423
em0xt9m,0.0,0.187,0.813,-0.7351
em0y38k,0.34,0.177,0.483,0.4648
em0y4q1,0.0,0.591,0.409,-0.9109
em0y63n,0.267,0.142,0.591,0.4877
em0y9cf,0.0,0.0,1.0,0.0
em0ybfz,0.24,0.0,0.76,0.4767
em0yhrc,0.231,0.273,0.496,-0.128
em0ylmh,0.0,0.159,0.841,-0.3818
em0ylwp,0.288,0.261,0.45,0.0772
em0yuis,0.0,0.0,1.0,0.0
em0yxjf,0.0,0.0,1.0,0.0
em0z39u,0.385,0.0,0.615,0.3612
em0z49v,0.0,0.0,1.0,0.0
em0z6bq,0.0,0.0,1.0,0.0
em0z71l,0.0,0.0,1.0,0.0
em0z8cg,0.087,0.0,0.913,0.2732
em0zf8k,0.0,0.082,0.918,-0.1779
em0zjnq,0.072,0.414,0.514,-0.9277
em0zkcw,0.0,0.0,1.0,0.0
em0zku7,0.144,0.186,0.67,-0.2023
em0zm49,0.0,0.622,0.378,-0.9101
em0zn54,0.192,0.192,0.616,-0.0018
em0znl1,0.084,0.466,0.45,-0.8979
em0zotp,0.0,0.358,0.642,-0.7783
em0zp0u,0.207,0.0,0.793,0.34
em0zp2y,0.0,0.0,1.0,0.0
em0zq75,0.0,0.345,0.655,-0.8567
em0zru8,0.194,0.074,0.732,0.6457
em0zs9u,0.0,0.231,0.769,-0.4019
em0zu80,0.0,0.221,0.779,-0.5267
em0zv8s,0.0,0.0,1.0,0.0
em0zvgy,0.0,0.213,0.787,-0.5023
em0zvh9,0.0,0.0,1.0,0.0
em0zy2t,0.116,0.258,0.625,-0.5829
em101l6,0.0,0.0,1.0,0.0
em101mu,0.0,0.539,0.461,-0.6876
em101wg,0.367,0.0,0.633,0.4404
em102iv,0.217,0.269,0.514,-0.2263
em105vc,0.0,0.508,0.492,-0.4767
em1077o,0.0,0.0,1.0,0.0
em107j4,0.276,0.182,0.542,0.2263
em108g9,0.0,0.375,0.625,-0.5574
em109u5,0.125,0.145,0.729,-0.0994
em10de4,0.0,0.355,0.645,-0.296
em10dm4,0.0,0.397,0.603,-0.6808
em10dtx,0.105,0.307,0.588,-0.4767
em10ewv,0.333,0.0,0.667,0.3612
em10fly,0.133,0.0,0.867,0.3182
em10h3g,0.063,0.2,0.737,-0.5562
em10j9z,0.0,0.162,0.838,-0.4019
em10jpr,0.0,0.434,0.566,-0.6808
em0xc7n,0.511,0.064,0.426,0.8555
em0xbgw,0.0,0.0,1.0,0.0
em1emd0,0.116,0.095,0.789,0.0516
em0xec2,0.136,0.117,0.748,0.1027
em0wspl,0.0,0.091,0.909,-0.1027
em115nu,0.177,0.108,0.714,0.4927
em11zjd,0.0,0.0,1.0,0.0
em0xksb,0.385,0.249,0.367,0.2755
em10uf8,0.222,0.111,0.667,0.891
em17imy,0.055,0.277,0.669,-0.8519
em117s0,0.0,0.0,1.0,0.0
em11fyo,0.186,0.176,0.637,-0.2023
em12n3z,0.237,0.0,0.763,0.4215
em117sd,0.0,0.0,1.0,0.0
em11jpv,0.0,0.0,1.0,0.0
em12usa,0.161,0.095,0.744,0.379
em12cmm,0.0,0.332,0.668,-0.925
em142lz,0.0,0.293,0.707,-0.4404
em143xt,0.152,0.196,0.652,-0.1531
em11qw4,0.0,0.0,1.0,0.0
em12grv,0.0,0.0,1.0,0.0
em11ub1,0.078,0.162,0.76,-0.5267
em0wjir,0.071,0.273,0.656,-0.5719
em10pgu,0.714,0.0,0.286,0.3612
em10t4z,0.0,0.0,1.0,0.0
em13zu8,0.4,0.0,0.6,0.7906
em11t4s,0.222,0.222,0.556,0.0
em11u49,0.0,0.0,1.0,0.0
em11rvq,0.1,0.254,0.645,-0.6486
em0vhx5,0.0,0.0,1.0,0.0
em11w4g,0.031,0.167,0.802,-0.7665
em11t6s,0.057,0.261,0.682,-0.769
em12g28,0.12,0.0,0.88,0.5994
em1294z,0.057,0.0,0.943,0.2924
em0xg8j,0.0,0.0,1.0,0.0
em115g6,0.226,0.0,0.774,0.6444
em10a0a,0.0,0.0,1.0,0.0
em11b9l,0.263,0.226,0.511,0.128
em11dvz,0.0,0.0,1.0,0.0
em11ua8,0.134,0.376,0.49,-0.8848
em11x3o,0.19,0.0,0.81,0.4588
em149o6,0.411,0.0,0.589,0.5413
em19j0h,0.0,0.0,1.0,0.0
em10nv2,0.722,0.0,0.278,0.3818
em0y6ka,0.2,0.0,0.8,0.3612
em0y849,0.0,0.0,1.0,0.0
em0yczk,0.665,0.0,0.335,0.8371
em12xjd,0.0,0.28,0.72,-0.3252
em12x7i,0.237,0.0,0.763,0.4767
em0ya7j,0.0,0.0,1.0,0.0
em100eo,0.0,0.0,1.0,0.0
em0x5dg,0.102,0.289,0.61,-0.6808
em0wic5,0.0,0.0,1.0,0.0
em0xo7y,0.0,0.0,1.0,0.0
em0y2t7,0.074,0.324,0.602,-0.8176
em0yf4r,0.396,0.0,0.604,0.7096
em0yuuk,0.0,0.672,0.328,-0.6249
em0yx3y,0.0,0.0,1.0,0.0
em11173,0.0,0.375,0.625,-0.5574
em12pxz,0.0,0.25,0.75,-0.6876
em113iv,0.0,0.0,1.0,0.0
em0ympm,0.231,0.0,0.769,0.2732
em11kk5,0.0,0.0,1.0,0.0
em1bcpq,0.089,0.302,0.609,-0.936
em0ynp3,0.0,0.0,1.0,0.0
em0ynmf,0.183,0.249,0.568,-0.128
em12i7n,0.135,0.276,0.588,-0.5267
em1ldti,0.085,0.198,0.717,-0.7555
em1254j,0.071,0.077,0.852,0.204
em18765,0.216,0.0,0.784,0.8048
em19ti4,0.073,0.052,0.876,-0.0258
em1478f,0.0,0.152,0.848,-0.3252
em0wacq,0.0,0.0,1.0,0.0
em0wayc,0.0,0.0,1.0,0.0
em12p10,0.1,0.096,0.803,0.0258
em12h2r,0.149,0.238,0.613,-0.6204
em12yp0,0.0,0.0,1.0,0.0
em0uopf,0.0,0.391,0.609,-0.6705
em11wvw,0.218,0.149,0.633,0.296
em114hx,0.136,0.182,0.682,-0.25
em12jcl,0.126,0.296,0.578,-0.6124
em10un6,0.0,0.0,1.0,0.0
em18tqw,0.316,0.052,0.632,0.7959
em110hu,0.0,0.0,1.0,0.0
em15wv4,0.045,0.066,0.889,-0.296
em19l28,0.0,0.0,1.0,0.0
em11tlh,0.0,0.524,0.476,-0.296
em11yc7,0.0,0.221,0.779,-0.7964
em1sqf5,0.145,0.055,0.8,0.5574
em118n1,0.0,0.441,0.559,-0.7964
em10ssu,0.0,0.0,1.0,0.0
em11n6h,0.0,0.0,1.0,0.0
em11ybh,0.0,0.22,0.78,-0.6705
em11rgg,0.123,0.0,0.877,0.2732
em16wj4,0.099,0.065,0.837,0.2263
em1hpv3,0.091,0.0,0.909,0.3612
em0xl01,0.296,0.0,0.704,0.5837
em1036b,0.412,0.0,0.588,0.2732
em115ka,0.161,0.085,0.754,0.25
em0xa7w,0.0,0.0,1.0,0.0
em12ozi,0.0,0.13,0.87,-0.7236
em0xez8,0.0,0.0,1.0,0.0
em1hoj7,0.0,0.0,1.0,0.0
em10pnn,0.0,0.0,1.0,0.0
em13sxa,0.262,0.0,0.738,0.4927
em1e1k6,0.0,0.0,1.0,0.0
